id,paper_id,primers,longitude,latitude,continent,sample_type,ITS1_extracted,ITS2_extracted,ITS_total,Biome,MAT,MAP,pH,year_of_sampling,manipulated,abundances
27819,Odriozola_2021_QY,gITS7/ITS4,13.4094,48.9862,Europe,root,0,15569,15569,forest,4.2,1345,3.95,2016,FALSE,19
27820,Odriozola_2021_QY,gITS7/ITS4,13.4094,48.9862,Europe,soil,0,14836,14836,forest,4.2,1345,3.95,2016,FALSE,6
27853,UOBC_2016_5CA6,ITS3/ITS4,-121.04,39.55,North America,soil,0,12975,12975,forest,12.7,1613,6.28,2011,FALSE,2
27884,UOBC_2016_5CA6,ITS3/ITS4,-120.35,50.88,North America,soil,0,7265,7265,forest,5.5,412,NA_,2010,FALSE,724
27901,Santalahti_2016_74FC,gITS7/ITS4,24.17,61.51,Europe,soil,0,13016,13016,forest,4.1,634,NA_,2011,FALSE,19
27909,Mikryukov_2021_SP,fITS7/ITS4,59.863,56.848,Asia,litter,0,37130,37130,forest,1.6,512,4.98,2017,FALSE,8
27933,Franzetti_2020_GF,ITS1F/ITS2,10.5851,46.4047,Europe,soil,9182,0,9182,tundra,-1.5,960,6.49,2015,FALSE,98
27948,Polackova_2016_KRTINY,gITS7/ITS4,16.6541,49.3214,Europe,litter,0,9682,9682,forest,8.5,593,4.81,2013,FALSE,14
27955,Khomich_2017_FA,fITS7a/ITS4,10.5911,60.2443,Europe,water,0,697,697,aquatic,3.7,798,NA_,2011,FALSE,1
27964,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,14.5358,50.0179,Europe,soil,3136,2894,6030,forest,8.9,533,NA_,2017,FALSE,29
27972,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,9844,9844,forest,5.8,432,5.35,2010,FALSE,1
27973,UOBC_2016_5CA6,ITS3/ITS4,-82.85,47.57,North America,soil,0,11800,11800,forest,2.6,806,3.92,2011,FALSE,23
27978,Froeslev_2019_CA74,gITS7/ITS4,8.56082,57.0374,Europe,soil,0,11722,11722,forest,8.5,824,4.950256046,2014,FALSE,41
27980,Froeslev_2019_CA74,gITS7/ITS4,10.5141,56.0971,Europe,soil,0,36710,36710,shrubland,8.5,610,6.584685684,2014,FALSE,3
27984,Harantova_2017_FU,gITS7/ITS4,12.7355,50.2551,Europe,soil,0,13981,13981,forest,7.8,693,6.18,2006,FALSE,4
27996,Harantova_2017_FU,gITS7/ITS4,12.7355,50.2551,Europe,soil,0,12617,12617,forest,7.8,693,6.26,2006,FALSE,12
28001,Odriozola_2021_QY,gITS7/ITS4,13.7132,48.8979,Europe,soil,0,18769,18769,forest,6.4,857,4.28,2016,FALSE,133
28014,Polackova_2016_KRTINY,gITS7/ITS4,16.7013,49.2961,Europe,soil,0,10065,10065,forest,8.4,617,6.31,2013,FALSE,1
28024,Harantova_2017_FU,gITS7/ITS4,12.7355,50.2551,Europe,soil,0,13755,13755,forest,7.8,693,6.95,2015,FALSE,3
28040,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,14.5358,50.0179,Europe,soil,1397,1270,2667,forest,8.9,533,NA_,2017,FALSE,15
28054,UOBC_2016_5CA6,ITS3/ITS4,-126.31,52.32,North America,soil,0,9613,9613,forest,-1.9,1253,4.94,2008,FALSE,7
28056,Stursova_2016_D385,gITS7/ITS4,13.8553,48.7766,Europe,litter,0,6259,6259,forest,3.8,1030,3.85,2011,FALSE,1
28064,Odriozola_2020_GA,gITS7/ITS4,16.7924,49.3175,Europe,soil,0,4846,4846,forest,7.9,595,4.77,2014,FALSE,1
28067,Odriozola_2020_GA,gITS7/ITS4,16.7581,49.332,Europe,root,0,6065,6065,forest,7.7,639,NA_,2014,FALSE,421
28096,Liu_2019_A7FB,ITS1F/ITS2,127.461,50.2533,Asia,soil,24476,0,24476,cropland,0.9,527,5.02,2015,FALSE,1
28104,Liu_2020_M,ITS1F/ITS2,127.461,50.2533,Asia,soil,24476,0,24476,cropland,0.9,527,5.01,2015,FALSE,1
28140,UOBC_2016_5CA6,ITS3/ITS4,-89.41,49.07,North America,soil,0,14897,14897,forest,1.9,724,5.65,2011,FALSE,4
28145,Porazinska_2018_2471,ITS1F/ITS2,-105.636,40.052,North America,soil,7198,0,7198,tundra,-3.3,735,5.35,2015,FALSE,29
28150,Polackova_2016_KRTINY,gITS7/ITS4,16.7611,49.3078,Europe,litter,0,2971,2971,forest,7.8,648,4.6,2013,FALSE,2
28173,Zhou_2016_A8F1,gITS7/ITS4,-79.85,9.15,North America,soil,0,15106,15106,forest,25.8,2383,6.05,2012,FALSE,2
28176,Zhou_2016_A8F1,gITS7/ITS4,-79.85,9.15,North America,soil,0,26449,26449,forest,25.8,2383,5.26,2012,FALSE,46
28190,Anslan_2018_AB3E,gITS7/ITS4ngs,26.5866,58.418,Europe,topsoil,0,39222,39222,forest,5.6,641,NA_,2014,FALSE,7
28213,UOBC_2016_5CA6,ITS3/ITS4,-82.25,46.75,North America,soil,0,17334,17334,forest,3.1,964,5.15,2011,FALSE,3
28237,Froeslev_2019_CA74,gITS7/ITS4,10.2409,57.5966,Europe,soil,0,58469,58469,anthropogenic,8.3,707,4.189747103,2014,FALSE,319
28240,Froeslev_2019_CA74,gITS7/ITS4,11.9915,56.0185,Europe,soil,0,11985,11985,shrubland,8.5,582,5.007266818,2014,FALSE,19
28241,Froeslev_2019_CA74,gITS7/ITS4,11.9915,56.0185,Europe,soil,0,36556,36556,shrubland,8.5,582,5.007266818,2014,FALSE,61
28255,Polackova_2016_KRTINY,gITS7/ITS4,16.6112,49.2971,Europe,litter,0,14124,14124,forest,8.4,643,4.82,2013,FALSE,39
28276,UOBC_2016_5CA6,ITS3/ITS4,-89.38,49.08,North America,soil,0,11755,11755,forest,1.9,731,5.2,2011,FALSE,10
28292,PradaSalcedo_2021_GT,fITS7/ITS4,29.79,63.02,Europe,soil,0,59688,59688,forest,2.1,764,3.8,2017,FALSE,6
28293,Tedersoo_2016_ISME,ITS3/ITS4,21.7,61.7,Europe,soil,0,7094,7094,forest,4.8,638,3.43,2011,FALSE,52
28315,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,23.8218,59.2174,Europe,soil,7711,6825,14536,forest,6.2,606,NA_,2018,FALSE,195
28326,Samonil_2020_GB,gITS7/ITS4,14.708,48.6643,Europe,soil,0,53799,53799,forest,6.6,784,5,2015,FALSE,1
28329,Glassman_2016_E625,ITS1F/ITS2,-119.913,37.8126,North America,soil,12574,0,12574,forest,12.1,804,5.82,2011,FALSE,1
28403,Glassman_2016_E625,ITS1F/ITS2,-119.938,37.8426,North America,soil,41302,0,41302,forest,12.2,886,6.08,2011,FALSE,1
28409,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,27.0454,58.1522,Europe,soil,4491,4133,8624,forest,5.6,648,NA_,2013,FALSE,6
28460,UOBC_2016_5CA6,ITS3/ITS4,-126.31,52.32,North America,soil,0,7956,7956,forest,-1.9,1253,5.67,2008,FALSE,45
28469,Porazinska_2018_2471,ITS1F/ITS2,-105.624,40.0573,North America,soil,6323,0,6323,tundra,-2.2,603,5.11,2015,FALSE,35
28501,Froeslev_2019_CA74,gITS7/ITS4,12.2702,55.0399,Europe,soil,0,14294,14294,grassland,8.7,591,4.320140217,2014,FALSE,6
28556,Vasutova_2021_b815,gITS7/ITS4,15.2312,50.8327,Europe,shoot,0,24496,24496,wetland,4.3,1081,4.68,2016,FALSE,1
28594,George_2019_9BEA,ITS5/5.8S_fungi,-3.70758,52.8102,Europe,soil,138654,0,138654,shrubland,7.7,1953,3.84,2013 to 2014,FALSE,1
28632,UOBC_2016_5CA6,ITS3/ITS4,-82.25,46.75,North America,soil,0,13850,13850,forest,3.1,964,3.8,2011,FALSE,5
28638,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.8111,57.7111,Europe,soil,3258,3089,6347,forest,5.5,682,NA_,2017,FALSE,2
28665,Froeslev_2019_CA74,gITS7/ITS4,10.4717,56.2873,Europe,soil,0,26196,26196,forest,8.3,670,4.921984504,2014,FALSE,18
28674,Oja_2017_AD29,ITS1ngs/ITS4ngs or ITS1Fngs/ITS4ngs,21.9415,58.2677,Europe,soil,1353,1314,2667,grassland,7,584,NA_,2012,FALSE,1
28704,Kamutando_2017_6F2C,ITS1F/ITS4,29.2411,-25.8407,Africa,soil,33842,0,33842,grassland,16.3,785,4.9,2015,FALSE,1
28709,UOBC_2016_5CA6,ITS3/ITS4,-89.39,49.07,North America,soil,0,9514,9514,forest,1.9,724,NA_,2011,FALSE,100
28712,Odriozola_2021_QY,gITS7/ITS4,13.3801,49.1509,Europe,root,0,8703,8703,forest,6.2,964,3.96,2015,FALSE,39
28722,Tedersoo_2016_ISME,ITS3/ITS4,27.3215,58.284,Europe,soil,0,4790,4790,forest,5.8,614,5.4,2011,FALSE,1
28736,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,27.4557,59.0826,Europe,soil,2632,2428,5060,forest,5.5,642,NA_,2013,FALSE,2
28748,UOBC_2016_5CA6,ITS3/ITS4,-121.04,39.55,North America,soil,0,10328,10328,forest,12.7,1613,4.33,2011,FALSE,536
28761,Davey_2014_2252,ITS3/ITS4,10.6993,60.1462,Europe,shoot,0,2968,2968,forest,4.4,793,NA_,2010,FALSE,6
28762,Polackova_2016_KRTINY,gITS7/ITS4,16.7706,49.3056,Europe,litter,0,9521,9521,forest,7.8,646,5.11,2013,FALSE,1
28809,Peay_2017_BCFB,ITS1F/ITS2,-155.869,20.119,North America,soil,52907,0,52907,grassland,23.7,378,6.5,2015,FALSE,37
28825,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,25.5949,58.3703,Europe,soil,4237,3874,8111,anthropogenic,5.5,711,NA_,2020,FALSE,2
28827,UOBC_2016_5CA6,ITS3/ITS4,-82.85,47.57,North America,soil,0,13044,13044,forest,2.6,806,5.25,2011,FALSE,1
28850,Almeida_2018_65FE,gITS7/ITS4,13.1109,56.7009,Europe,soil,1,16434,16435,forest,7,1068,4.05,2014,FALSE,2
28858,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,24.6624,59.4217,Europe,soil,9140,7003,16143,anthropogenic,6,599,NA_,2017,FALSE,1
28863,Odriozola_2021_QY,gITS7/ITS4,13.3801,49.1509,Europe,litter,0,14520,14520,forest,6.2,964,3.87,2015,FALSE,2
28881,Santalahti_2016_74FC,gITS7/ITS4,24.17,61.51,Europe,topsoil,0,5489,5489,forest,4.1,634,NA_,2011,FALSE,1
28884,Almeida_2018_65FE,gITS7/ITS4,13.1109,56.7009,Europe,soil,0,18433,18433,forest,7,1068,4.05,2014,FALSE,4
28891,Odriozola_2021_QY,gITS7/ITS4,13.4641,49.0237,Europe,soil,0,16195,16195,forest,5,1047,4.01,2016,FALSE,32
28902,Vannette_2016_07A8,ITS1F/ITS2,-155.335,19.6724,North America,root,17365,0,17365,forest,15.3,2792,NA_,2014,FALSE,1
28913,Davey_2013_7683,ITS3/ITS4,9.80203,61.1072,Europe,shoot,0,1155,1155,forest,0.1,717,NA_,2009,FALSE,2
28943,UOBC_2016_5CA6,ITS3/ITS4,-126.31,52.32,North America,soil,0,8664,8664,forest,-1.9,1253,5.08,2008,FALSE,10
28944,UOBC_2016_5CA6,ITS3/ITS4,-121.04,39.55,North America,soil,0,10152,10152,forest,12.7,1613,6.25,2011,FALSE,165
28945,UOBC_2016_5CA6,ITS3/ITS4,-120.78,39.26,North America,soil,0,13901,13901,forest,10.8,1613,5.32,2011,FALSE,1
28960,Polackova_2016_KRTINY,gITS7/ITS4,16.6112,49.2971,Europe,soil,0,2947,2947,forest,8.4,643,4.39,2013,FALSE,17
28987,Froeslev_2019_CA74,gITS7/ITS4,8.91695,57.0507,Europe,soil,0,38659,38659,cropland,8.5,782,5.929359789,2014,FALSE,1
29016,PradaSalcedo_2021_GT,fITS7/ITS4,23.64,52.9,Europe,soil,0,53097,53097,forest,7.4,602,3.8,2017,FALSE,1
29021,UOBC_2016_5CA6,ITS3/ITS4,-83.37,46.42,North America,soil,0,16614,16614,forest,5,804,5.39,2011,FALSE,3
29059,Davey_2014_2252,ITS3/ITS4,10.7153,60.1504,Europe,shoot,0,3592,3592,forest,4.7,740,NA_,2010,FALSE,1
29077,Mikryukov_2021_SP,fITS7/ITS4,59.827,56.85,Asia,litter,0,28172,28172,forest,1.7,519,4.98,2017,FALSE,10
29100,Froeslev_2019_CA74,gITS7/ITS4,12.2928,55.9846,Europe,soil,0,12341,12341,shrubland,8,722,4.13040163,2014,FALSE,416
29106,Harantova_2017_FU,gITS7/ITS4,12.6584,50.2383,Europe,soil,0,10206,10206,grassland,7.3,744,7.6,2010,FALSE,70
29108,Harantova_2017_FU,gITS7/ITS4,12.6401,50.2319,Europe,soil,0,12415,12415,grassland,7.2,830,6.87,2006,FALSE,22
29111,Harantova_2017_FU,gITS7/ITS4,12.6584,50.2383,Europe,soil,0,6659,6659,grassland,7.3,744,7.55,2010,FALSE,59
29118,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.6166,58.3183,Europe,soil,3384,3019,6403,forest,5.6,603,NA_,2013,FALSE,2
29134,Veen_2021_PQ,fITS9/ITS4,5.77707,52.0148,Europe,soil,0,6256,6256,forest,10,824,5.109,2016,FALSE,1
29176,Nkuekam_2018_1C32,ITS1F/ITS4,30.5464,-25.5353,Africa,soil,37738,0,37738,grassland,14.3,1163,6.4,2016,FALSE,1
29192,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,7500,7500,forest,4,703,4.58,2008,FALSE,5
29193,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,9266,9266,forest,4,703,5.06,2008,FALSE,5
29194,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,8528,8528,forest,4,703,4.78,2008,FALSE,8
29201,Porazinska_2018_2471,ITS1F/ITS2,-105.644,40.0516,North America,soil,2793,0,2793,tundra,-3.7,757,4.89,2015,FALSE,10
29203,Porazinska_2018_2471,ITS1F/ITS2,-105.624,40.0579,North America,soil,7835,0,7835,tundra,-2.2,603,5.27,2015,FALSE,20
29210,UOBC_2016_5CA6,ITS3/ITS4,-82.85,47.57,North America,soil,0,20597,20597,forest,2.6,806,4.08,2011,FALSE,8
29237,Mikryukov_2021_SP,fITS7/ITS4,59.425,56.801,Asia,litter,0,49325,49325,forest,1.7,556,5.8,2017,FALSE,6
29240,Odriozola_2021_QY,gITS7/ITS4,13.9312,48.7509,Europe,litter,0,9764,9764,forest,5.1,979,4.16,2016,FALSE,24
29280,Schlatter_2019_4710,ITS1F/ITS2,-118.499,47.9082,North America,rhizosphere soil,42961,0,42961,cropland,9.7,362,5.83,2016,FALSE,3
29306,Mikryukov_2021_SP,fITS7/ITS4,59.863,56.848,Asia,litter,0,60353,60353,forest,1.6,512,4.98,2017,FALSE,1
29327,Mikryukov_2021_SP,fITS7/ITS4,59.863,56.848,Asia,litter,0,34566,34566,forest,1.6,512,4.825,2017,FALSE,5
29330,Davey_2014_2252,ITS3/ITS4,10.7156,60.1453,Europe,shoot,0,3030,3030,forest,4.3,811,NA_,2010,FALSE,7
29338,Odriozola_2020_GA,gITS7/ITS4,16.8006,49.3189,Europe,rhizosphere soil,0,5052,5052,forest,8.1,574,4.8,2014,FALSE,5
29373,Odriozola_2021_QY,gITS7/ITS4,13.4641,49.0237,Europe,root,0,7513,7513,forest,5,1047,4.01,2016,FALSE,32
29374,Almeida_2018_65FE,gITS7/ITS4,13.1109,56.7009,Europe,soil,1,13512,13513,forest,7,1068,4.05,2014,FALSE,1
29375,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,13.4751,49.0174,Europe,soil,3797,3248,7045,forest,5.1,1068,NA_,2011,FALSE,23
29376,Froeslev_2019_CA74,gITS7/ITS4,8.92999,57.0543,Europe,soil,0,44607,44607,forest,8.6,755,4.242797726,2014,FALSE,950
29380,Tedersoo_2016_ISME,ITS3/ITS4,27.4188,59.1023,Europe,soil,0,6512,6512,forest,5.5,644,2.71,2013,FALSE,23
29381,Froeslev_2019_CA74,gITS7/ITS4,8.94986,55.1848,Europe,soil,0,41748,41748,anthropogenic,8.6,921,4.325138241,2014,FALSE,18
29402,Nacke_2016_8F49,ITS1F/ITS4,10.3114,51.2714,Europe,soil,2252,2616,4868,forest,7.8,617,4.5,2012,FALSE,1
29438,Nacke_2016_8F49,ITS1F/ITS4,10.311,51.2715,Europe,soil,81,2166,2247,forest,7.8,617,6.3,2012,FALSE,1
29477,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,6379,6379,forest,4,703,4.86,2008,FALSE,1
29495,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,22.765,57.0656,Europe,soil,2971,2733,5704,forest,6.6,657,NA_,2019,FALSE,6
29518,Polackova_2016_KRTINY,gITS7/ITS4,16.7611,49.3078,Europe,soil,0,11212,11212,forest,7.8,648,4.66,2013,FALSE,5
29528,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.167,27.167,Asia,topsoil,0,31282,31282,forest,0.8,1063,NA_,2015,FALSE,2
29530,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,23.4256,56.9997,Europe,soil,4395,3802,8197,forest,7,600,NA_,2019,FALSE,4
29544,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,14.5397,49.9911,Europe,soil,10100,8400,18500,forest,8.7,559,NA_,2017,FALSE,29
29551,Porazinska_2018_2471,ITS1F/ITS2,-105.644,40.0516,North America,soil,2911,0,2911,tundra,-3.7,757,5.07,2015,FALSE,7
29620,Polackova_2016_KRTINY,gITS7/ITS4,16.6654,49.2677,Europe,soil,0,7169,7169,forest,9.2,471,5.11,2013,FALSE,2
29624,Polackova_2016_KRTINY,gITS7/ITS4,16.6654,49.2677,Europe,litter,0,7380,7380,forest,9.2,471,5.18,2013,FALSE,1
29625,Polackova_2016_KRTINY,gITS7/ITS4,16.6192,49.2904,Europe,soil,0,10753,10753,forest,8.4,652,4.7,2013,FALSE,1
29626,Polackova_2016_KRTINY,gITS7/ITS4,16.6282,49.3175,Europe,soil,0,10545,10545,forest,8.7,536,4.67,2013,FALSE,1
29627,Polackova_2016_KRTINY,gITS7/ITS4,16.6786,49.2674,Europe,soil,0,48308,48308,forest,9,498,5.23,2013,FALSE,14
29629,Polackova_2016_KRTINY,gITS7/ITS4,16.7177,49.279,Europe,soil,0,7954,7954,forest,8,642,5.27,2013,FALSE,1
29631,Polackova_2016_KRTINY,gITS7/ITS4,16.6541,49.3214,Europe,soil,0,11273,11273,forest,8.5,593,4.47,2013,FALSE,20
29632,Polackova_2016_KRTINY,gITS7/ITS4,16.6768,49.2763,Europe,soil,0,7163,7163,forest,9.2,495,6.8,2013,FALSE,1
29633,Polackova_2016_KRTINY,gITS7/ITS4,16.648,49.2834,Europe,soil,0,9896,9896,forest,8.4,570,5.42,2013,FALSE,3
29634,Polackova_2016_KRTINY,gITS7/ITS4,16.7244,49.3249,Europe,litter,0,7938,7938,forest,7.8,668,5.44,2013,FALSE,2
29635,Polackova_2016_KRTINY,gITS7/ITS4,16.6392,49.2555,Europe,soil,0,4592,4592,forest,8.7,580,6.32,2013,FALSE,13
29636,Polackova_2016_KRTINY,gITS7/ITS4,16.6346,49.2823,Europe,litter,0,7182,7182,forest,8.4,613,5.86,2013,FALSE,1
29637,Polackova_2016_KRTINY,gITS7/ITS4,16.6758,49.2851,Europe,litter,0,15154,15154,forest,9,537,5.57,2013,FALSE,1
29640,Polackova_2016_KRTINY,gITS7/ITS4,16.6786,49.2674,Europe,litter,0,7578,7578,forest,9,498,5.98,2013,FALSE,3
29642,Polackova_2016_KRTINY,gITS7/ITS4,16.7066,49.2903,Europe,litter,0,8646,8646,forest,8.1,650,5.52,2013,FALSE,1
29643,Polackova_2016_KRTINY,gITS7/ITS4,16.6889,49.2863,Europe,litter,0,6698,6698,forest,8.5,609,4.98,2013,FALSE,2
29645,Polackova_2016_KRTINY,gITS7/ITS4,16.6452,49.3012,Europe,litter,0,5971,5971,forest,9.1,486,5.73,2013,FALSE,1
29649,Polackova_2016_KRTINY,gITS7/ITS4,16.6708,49.3121,Europe,litter,0,9120,9120,forest,8.8,591,5.57,2013,FALSE,1
29650,Polackova_2016_KRTINY,gITS7/ITS4,16.627,49.3005,Europe,soil,0,2674,2674,forest,8.1,654,4.81,2013,FALSE,3
29651,Polackova_2016_KRTINY,gITS7/ITS4,16.6552,49.3217,Europe,litter,0,5863,5863,forest,8.5,593,5.36,2013,FALSE,1
29654,Polackova_2016_KRTINY,gITS7/ITS4,16.6138,49.3171,Europe,soil,0,6231,6231,forest,8.5,572,4.12,2013,FALSE,3
29656,Polackova_2016_KRTINY,gITS7/ITS4,16.6838,49.3215,Europe,soil,0,6459,6459,forest,8.4,602,4.23,2013,FALSE,130
29663,Rajala_2015_1113,ITS1F/ITS2,25.11,61.35,Europe,deadwood,3392,0,3392,forest,4.1,657,NA_,2009,FALSE,2
29683,Froeslev_2019_CA74,gITS7/ITS4,8.50793,56.2488,Europe,soil,0,8767,8767,shrubland,8.3,877,4.598053607,2014,FALSE,8
29687,Porazinska_2018_2471,ITS1F/ITS2,-105.644,40.0515,North America,soil,15068,0,15068,tundra,-3.7,757,4.52,2015,FALSE,14
29689,UOBC_2016_5CA6,ITS3/ITS4,-95.15,31.11,North America,soil,0,21313,21313,forest,19.6,1208,NA_,2012,FALSE,1
29725,Odriozola_2020_GA,gITS7/ITS4,16.6891,49.3337,Europe,root,0,5108,5108,forest,8.1,650,NA_,2014,FALSE,2
29729,UOBC_2016_5CA6,ITS3/ITS4,-82.85,47.57,North America,soil,0,17660,17660,forest,2.6,806,5.29,2011,FALSE,5
29735,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.6688,58.1957,Europe,soil,3496,2291,5787,forest,5.4,597,NA_,2016,FALSE,3
29742,UOBC_2016_5CA6,ITS3/ITS4,-120.35,50.88,North America,soil,0,15878,15878,forest,5.5,412,NA_,2010,FALSE,2
29748,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,6501,6501,forest,5.8,432,5.18,2010,FALSE,603
29796,Odriozola_2020_GA,gITS7/ITS4,16.7069,49.2927,Europe,soil,0,10043,10043,forest,8.4,617,5.91,2014,FALSE,2
29802,Toju_2016_2321,ITS1F_KYO1/ITS2_KYO2,137.612,36.568,Asia,root,24711,0,24711,tundra,0.4,2278,NA_,2013,FALSE,4
29814,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,25.8776,57.8607,Europe,soil,4060,2887,6947,forest,5.8,660,NA_,2015,FALSE,6
29837,Merges_2018_DD53,ITS3_KYO2/ITS4_KYO3,9.84686,46.7329,Europe,soil,0,20549,20549,forest,2.5,817,3.75,2015,FALSE,1
29882,Urcelay_2019_JT,fITS7/ITS4,-64.8647,-32.0726,South America,soil,0,34339,34339,grassland,10.3,1123,4.83,2014,FALSE,1
29912,Froeslev_2019_CA74,gITS7/ITS4,9.92617,57.5169,Europe,soil,0,33579,33579,cropland,8.4,703,5.687829233,2014,FALSE,8
29931,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,6613,6613,forest,4,703,4.99,2008,FALSE,36
29932,UOBC_2016_5CA6,ITS3/ITS4,-82.85,47.57,North America,soil,0,13373,13373,forest,2.6,806,5.16,2011,FALSE,2
29964,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.9241,57.7493,Europe,soil,3157,2993,6150,forest,5.3,722,NA_,2017,FALSE,20
29981,Froeslev_2019_CA74,gITS7/ITS4,8.87482,57.0449,Europe,soil,0,7279,7279,grassland,8.5,795,4.834952618,2014,FALSE,9
29989,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,27.3133,58.2318,Europe,soil,13681,11313,24994,forest,5.8,624,NA_,2017,FALSE,2
29991,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,8314,8314,forest,4,703,4.44,2008,FALSE,4
30010,UOBC_2016_5CA6,ITS3/ITS4,-121.92,52.32,North America,soil,0,9001,9001,forest,4.2,583,5.35,2009,FALSE,1
30017,Yang_2020_addH,ITS3/ITS4,121.793,51.0125,Asia,soil,0,28707,28707,forest,-2.7,436,4.57,2017,FALSE,95
30019,Santalahti_2016_74FC,gITS7/ITS4,24.17,61.51,Europe,soil,0,7108,7108,forest,4.1,634,NA_,2011,FALSE,15
30030,Tedersoo_2016_ISME,ITS3/ITS4,21.7,61.8,Europe,soil,0,6656,6656,forest,4.8,635,3.43,2011,FALSE,31
30071,Tedersoo_2016_ISME,ITS3/ITS4,21.7,61.8,Europe,soil,0,6243,6243,forest,4.8,635,3.67,2011,FALSE,17
30072,Mikryukov_2021_SP,fITS7/ITS4,59.827,56.85,Asia,litter,0,25890,25890,forest,1.7,519,5.005,2017,FALSE,2
30074,Oja_2017_AD29,ITS1ngs/ITS4ngs or ITS1Fngs/ITS4ngs,22.2676,58.297,Europe,soil,898,921,1819,grassland,6.9,557,NA_,2012,FALSE,1
30100,Whitman_2019_8E28,5.8S_Fun/ITS4_Fun,-116.493,62.4843,North America,soil,0,13838,13838,forest,-3.9,268,6.56,2015,FALSE,1
30107,Whitman_2019_8E28,5.8S_Fun/ITS4_Fun,-116.477,62.5097,North America,soil,0,15821,15821,forest,-3.9,268,6.27,2015,FALSE,1
30109,Whitman_2019_8E28,5.8S_Fun/ITS4_Fun,-112.244,59.7429,North America,soil,0,25085,25085,forest,-1.5,361,5.85,2015,FALSE,1
30122,Ji_2022_TY,ITS3/ITS4,122.084,51.7947,Asia,soil,0,72679,72679,forest,-3.3,436,4.74,2021,FALSE,2
30123,Yang_2020_addH,ITS3/ITS4,121.794,51.0133,Asia,soil,0,37266,37266,forest,-2.7,436,4.78,2017,FALSE,110
30125,Goldmann_2015_EA26,ITS1F/ITS4,13.9172,52.8624,Europe,soil,1500,2716,4216,forest,9,617,3.39,2011,FALSE,20
30128,Toju_2016_2321,ITS1F_KYO1/ITS2_KYO2,137.609,36.569,Asia,root,7244,0,7244,tundra,0.4,2278,NA_,2013,FALSE,7
30142,UOBC_2016_5CA6,ITS3/ITS4,-126.31,52.32,North America,soil,0,7071,7071,forest,-1.9,1253,5.67,2008,FALSE,6
30170,Porazinska_2018_2471,ITS1F/ITS2,-105.643,40.0511,North America,soil,6886,0,6886,tundra,-3.7,757,5.15,2015,FALSE,30
30194,UOBC_2016_5CA6,ITS3/ITS4,-120.35,50.88,North America,soil,0,7604,7604,forest,5.5,412,NA_,2010,FALSE,1
30228,UOBC_2016_5CA6,ITS3/ITS4,-121.92,52.32,North America,soil,0,6794,6794,forest,4.2,583,5.52,2009,FALSE,1
30229,UOBC_2016_5CA6,ITS3/ITS4,-121.04,39.55,North America,soil,0,8968,8968,forest,12.7,1613,5.36,2011,FALSE,39
30235,Oja_2017_AD29,ITS1ngs/ITS4ngs or ITS1Fngs/ITS4ngs,23.0756,58.5968,Europe,soil,875,840,1715,grassland,6.7,598,NA_,2012,FALSE,2
30264,UOBC_2016_5CA6,ITS3/ITS4,-89.41,49.07,North America,soil,0,15192,15192,forest,1.9,724,4.53,2011,FALSE,4
30283,UOBC_2016_5CA6,ITS3/ITS4,-126.31,52.32,North America,soil,0,7882,7882,forest,-1.9,1253,5.08,2008,FALSE,1
30307,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,27.1426,58.5943,Europe,soil,4062,3560,7622,forest,5.6,592,NA_,2016,FALSE,19
30327,Froeslev_2019_CA74,gITS7/ITS4,8.87482,57.0449,Europe,soil,0,9926,9926,grassland,8.5,795,4.834952618,2014,FALSE,30
